obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
3004,1.237661361834951e+18,202.64284447002,46.2582292143825,23.57306,20.96204,19.67144,19.02476,18.64428,3699,301,4,102,8.338504434444425e+18,STAR,-0.0003504591,7406,56805,326
3005,1.2376671433984576e+18,127.525949449167,19.7512191714751,20.48384,18.72127,17.66459,17.21399,16.84314,5045,301,5,112,2.5615155339041444e+18,GALAXY,0.1348196,2275,53709,339
3006,1.23766233787e+18,249.317298718173,26.6898282406243,18.776,18.32213,18.51179,18.70302,18.95952,3926,301,6,159,3.319165096386652e+18,STAR,8.279464e-05,2948,54553,44
3007,1.2376709659160748e+18,125.665870661109,11.0117210240701,24.50816,22.97156,20.97812,19.95831,19.44145,5935,301,5,62,5.075648958099118e+18,GALAXY,0.7866679,4508,55600,335
3008,1.237670017272775e+18,45.8680654647472,6.89096970202145,20.76184,20.67957,20.82944,20.88403,20.91367,5714,301,6,178,2.614499350281218e+18,STAR,2.173404e-05,2322,53727,581
3009,1.237667143404422e+18,140.977518563577,25.4125006054234,23.17629,22.77314,21.52369,20.86713,20.37786,5045,301,5,203,1.0804388799762946e+19,GALAXY,0.9239206,9596,57817,921
3010,1.237655503500347e+18,259.595874023321,30.2005646210011,24.06463,22.34164,21.5167,21.18183,20.77459,2335,301,4,114,5.630817394849241e+18,QSO,1.085925,5001,55719,698
3011,1.2376789202038295e+18,358.077014446709,12.943441376642,19.48724,18.58731,18.28665,18.17874,18.15352,7787,301,5,189,6.918682520465988e+18,STAR,-0.0007184758,6145,56266,100
3012,1.237667430101222e+18,158.397391199282,24.7721785466172,22.64292,22.50205,22.00511,21.87272,21.49765,5112,301,3,321,1.0084736169139263e+19,GALAXY,0.8939562,8957,57511,184
3013,1.237660958106715e+18,121.150021834093,24.3017710305914,25.91791,22.10148,21.59065,20.96538,20.83858,3605,301,4,82,5.027162973543881e+18,QSO,1.473098,4465,55858,72
3014,1.237680331631035e+18,336.631133917233,26.1235637115435,24.39004,24.25084,21.86423,20.56033,19.70182,8116,301,2,91,8.617778472562219e+18,GALAXY,0.6760137,7654,57330,511
3015,1.2376683314924099e+18,223.131785031458,13.4396285688213,24.45288,21.94967,20.64364,19.7307,19.62943,5322,301,2,91,6.162323245129554e+18,GALAXY,0.5026488,5473,56033,993
3016,1.2376613870652623e+18,203.187691213053,56.0714628173464,23.49366,21.52233,19.77517,18.97696,18.38682,3705,301,3,62,7.68880438207554e+18,GALAXY,0.4644324,6829,56453,123
3017,1.2376540314045647e+18,176.691178289396,3.63905846192741,21.42863,19.52217,17.92257,17.37725,17.0602,1992,301,6,179,5.788590954953052e+17,GALAXY,0.2825229,514,51994,533
3018,1.2376623367955423e+18,247.237896515364,27.0583811254277,23.7373,22.10182,20.73888,19.80369,19.42845,3926,301,4,148,5.636527983147899e+18,GALAXY,0.5561308,5006,55706,993
3019,1.2376576128786762e+18,187.932223695996,58.2187477611101,21.32165,21.51571,21.3204,21.21861,20.56456,2826,301,5,305,9.268629721205463e+18,QSO,1.464868,8232,58135,806
3020,1.237679322858521e+18,28.4915519475846,-4.9605460982143,26.19461,22.11405,20.4287,19.58928,19.22496,7881,301,3,212,7.938762959517668e+18,GALAXY,0.5084287,7051,56574,155
3021,1.2376786179484552e+18,345.661601631083,1.6015344015027,20.83507,20.33413,20.22133,20.19255,19.82564,7717,301,2,234,1.0364117679066075e+19,QSO,2.367837,9205,57711,760
3022,1.2376802967382922e+18,345.422886020465,20.0797019426741,20.45831,20.41444,20.08937,20.06632,20.43077,8108,301,1,150,8.570432121474406e+18,QSO,1.108031,7612,56972,298
3023,1.2376788810285059e+18,18.0865460653296,-2.17768586195505,25.03933,24.49786,22.43872,21.7367,22.74312,7778,301,4,437,1.0573436661504694e+19,GALAXY,0.7489545,9391,58072,402
3024,1.2376785964714563e+18,340.741615747602,1.74482375685628,25.60838,23.63194,22.22261,21.3155,21.46899,7712,301,2,201,1.0366323573531103e+19,GALAXY,0.7278647,9207,57667,593
3025,1.2376663016323812e+18,57.315279772088,0.715396488836344,21.64949,18.91212,17.34021,16.47981,15.97896,4849,301,5,837,1.721612332271954e+18,STAR,0.0001854057,1529,52930,405
3026,1.2376602397780874e+18,53.0032341618056,-0.785011224653456,21.9429,20.65845,20.01723,19.76639,19.62311,3438,301,2,153,2.329524622170548e+18,STAR,0.0004542812,2069,53376,137
3027,1.2376503710146893e+18,170.565675189186,-2.13537530988682,23.06207,21.29963,19.36968,18.74436,18.38507,1140,301,4,118,4.24922165295162e+18,GALAXY,0.3763586,3774,55244,274
3028,1.2376675385399055e+18,139.728706119404,18.6099148226744,22.47043,22.22614,21.82062,21.46354,21.19629,5137,301,5,180,1.0757027885984537e+19,GALAXY,1.220255,9554,57807,655
3029,1.237661968504e+18,185.497766285589,43.4054975334429,21.63724,21.01687,20.9437,20.71783,20.69176,3840,301,6,177,7.472631323691341e+18,GALAXY,0.05451659,6637,56370,122
3030,1.2376709648484275e+18,139.615540700865,14.0479216397967,26.05789,21.8891,20.23339,19.30609,18.8816,5935,301,3,155,5.972962602992817e+18,GALAXY,0.4560301,5305,55984,231
3031,1.237665129608184e+18,158.674211889916,33.1771961426102,20.48721,18.83902,17.63361,17.17024,16.82286,4576,301,6,303,2.2315977195609395e+18,GALAXY,0.1685919,1982,53436,233
3032,1.2376672926528968e+18,139.943711559724,19.9056550354896,25.45301,22.85678,22.23999,21.55749,21.7345,5080,301,3,178,1.0765881428657068e+19,GALAXY,0.6824335,9562,57817,96
3033,1.2376719360445647e+18,259.029500653103,34.0813579737706,19.65548,18.16716,17.42288,16.97531,16.68055,6161,301,4,104,3.3474247448812846e+18,GALAXY,0.1103626,2973,54591,452
3034,1.2376683331021048e+18,221.289521546067,15.0527708415381,19.99976,17.88739,16.76826,16.2917,15.93532,5322,301,5,77,3.110932986476914e+18,GALAXY,0.1425429,2763,54507,260
3035,1.2376467970588675e+18,109.885032047838,0.0488160585209158,22.43742,19.55231,18.46435,18.01848,17.74893,308,301,3,24,8.388052825046014e+18,STAR,0.0001768764,7450,56722,358
3036,1.2376789202043535e+18,359.290521807591,12.8927315183462,21.26664,20.59746,20.59731,20.54848,20.10703,7787,301,5,197,6.925640230029777e+18,QSO,2.529912,6151,56265,836
3037,1.2376650265140265e+18,180.24097171125,35.9753373160053,20.65673,18.74965,17.55149,17.08682,16.72146,4552,301,6,75,2.367821988082248e+18,GALAXY,0.1611132,2103,53467,198
3038,1.237657628444984e+18,149.37860733357,45.8568039040275,23.03921,22.82586,21.29132,20.19919,19.53949,2830,301,2,260,8.201142169861641e+18,GALAXY,0.6981184,7284,56683,317
3039,1.2376637890269688e+18,114.535884634868,48.4359487776926,22.89315,23.41307,20.66417,19.51188,19.06007,4264,301,5,81,4.1299293181882097e+18,GALAXY,0.5642658,3668,55478,467
3040,1.2376805055773417e+18,334.576153972078,32.2629527553264,24.08753,22.83524,21.53344,20.39215,19.75236,8156,301,6,93,6.703833828518287e+18,GALAXY,0.5401409,5954,56462,821
3041,1.237661361833509e+18,197.81749514777,46.8768715785904,19.69866,18.80276,18.54799,18.47235,18.54855,3699,301,4,80,8.34411854032931e+18,STAR,-0.0005422985,7411,56776,270
3042,1.237662195076956e+18,224.368371850663,35.7699508560918,16.76413,15.75959,15.47047,15.37978,15.36606,3893,301,4,382,1.558349977036548e+18,STAR,-7.89598e-05,1384,53121,380
3043,1.237679434526425e+18,18.1834161707017,-2.69397654169874,21.65592,21.19616,20.09838,19.33526,18.77081,7907,301,3,193,4.90116965576975e+18,GALAXY,0.51504,4353,55532,463
3044,1.2376613607659277e+18,216.619182779395,42.2061877242762,20.62168,20.03882,19.89532,19.8926,19.91198,3699,301,2,174,6.823063488535222e+18,QSO,2.567244,6060,56074,400
3045,1.237657629503259e+18,114.875821717816,23.948780540815,24.47531,24.20347,21.98093,20.69163,19.9347,2830,301,4,24,1.2479480481262623e+19,GALAXY,0.7032889,11084,58427,21
3046,1.2376593265546368e+18,216.375847044404,56.7611260394786,21.86883,21.7473,21.47907,21.04817,20.88632,3225,301,5,61,9.455488969120963e+18,QSO,1.492107,8398,57870,660
3047,1.237670965914109e+18,121.258585203075,9.79758977920535,23.79175,21.41676,20.93076,20.68142,20.46461,5935,301,5,32,6.18592123561e+18,STAR,0.0002953983,5494,55857,826
3048,1.2376613865344207e+18,224.009978235957,49.9835725319794,21.69552,20.18928,19.9984,19.95267,19.88944,3705,301,2,154,7.572875998221587e+18,QSO,2.953251,6726,56394,266
3049,1.2376639184196083e+18,133.365054305541,64.6337655236991,22.44211,22.26368,20.55075,19.48386,18.82668,4294,301,6,184,6.433574423488649e+18,GALAXY,0.584661,5714,56660,663
3050,1.2376613623791619e+18,224.553591717998,40.6844265186258,22.94877,19.6813,18.13602,17.5856,17.27557,3699,301,5,214,5.816617273562257e+18,GALAXY,0.2706257,5166,56065,794
3051,1.2376593265572582e+18,225.389818587512,53.6535951870956,21.40564,21.19679,20.91732,20.73076,20.85273,3225,301,5,101,9.453263007276882e+18,QSO,1.234115,8396,57837,754
3052,1.237667539084837e+18,158.763570259229,23.7444358599742,22.47284,22.70143,22.00664,21.69331,21.86706,5137,301,6,303,1.1778168804454191e+19,QSO,1.220618,10461,58142,472
3053,1.237680305862607e+18,340.541214873623,24.8613773956635,25.41258,24.10792,21.9325,20.684,19.77268,8110,301,2,112,8.621157271442053e+18,GALAXY,0.6004976,7657,57309,515
3054,1.2376682965975045e+18,194.618861054521,18.5232013552029,21.77644,20.86481,19.27465,18.49879,17.91661,5314,301,1,117,2.9297378622596977e+18,GALAXY,0.4700359,2602,54149,532
3055,1.2376802763311685e+18,353.699651570254,26.7113936877515,23.53819,22.67029,20.87219,19.94192,19.21877,8103,301,3,58,7.09433692935398e+18,GALAXY,0.5349686,6301,56543,151
3056,1.2376802972779812e+18,352.199917416855,21.2090808582788,22.1039,21.84711,20.33299,19.45987,19.03411,8108,301,2,193,6.895238457737894e+18,GALAXY,0.5036664,6124,56211,827
3057,1.237664854184165e+18,223.755858053016,31.7901138873383,17.44448,16.06777,15.48756,15.27572,15.16586,4512,301,5,162,3.732393733346402e+18,STAR,-0.0002453065,3315,54942,129
3058,1.2376672110384911e+18,118.504209589086,12.5036693803154,19.71082,18.19168,17.5741,17.2979,16.94008,5061,301,3,25,2.5502471883996795e+18,GALAXY,0.0443975,2265,53674,305
3059,1.23765574295126e+18,238.964838452124,3.76821393396402,18.23378,17.14976,16.77215,16.59726,16.51959,2391,301,2,213,3.3225576401684664e+18,STAR,-0.0005426325,2951,54592,98
3060,1.2376737066524347e+18,116.401188782114,42.4591537421776,22.00575,21.09322,20.44752,20.25073,19.86693,6573,301,6,220,4.1367130250876247e+18,STAR,-4.942327e-05,3674,55182,570
3061,1.237660763238171e+18,158.221920087766,40.6021165658143,22.25959,19.55483,17.98836,17.48162,17.09763,3560,301,1,320,1.5312368434529175e+18,GALAXY,0.2570845,1360,53033,47
3062,1.2376529431666363e+18,339.554072621317,13.5826671381484,20.621,17.96088,16.78285,16.33745,16.1006,1739,301,3,170,3.523062109309084e+18,GALAXY,0.0,3129,54747,441
3063,1.2376613629111173e+18,210.501221229508,45.5698216348228,20.35929,18.35711,17.49381,17.08109,16.78216,3699,301,6,139,1.6507452370159145e+18,GALAXY,0.06478059,1466,53083,640
3064,1.237659131669381e+18,208.312863940267,52.2248563911992,19.71048,18.82764,18.56283,18.45161,18.41794,3180,301,2,44,7.588830461813872e+18,STAR,-0.0007317421,6740,56401,964
3065,1.2376664642645524e+18,108.871729907742,66.1317575617512,18.11187,16.49662,15.85471,15.64534,15.53919,4887,301,4,231,2.631389223491496e+18,STAR,4.810263e-05,2337,53740,586
3066,1.2376609581088115e+18,125.424937402175,27.3288373134186,21.83839,20.00452,18.13364,17.48003,17.10824,3605,301,4,114,1.4266015428232087e+18,GALAXY,0.348,1267,52932,314
3067,1.2376663016306115e+18,53.1900729740178,0.811242488644071,21.11212,19.19417,18.33339,17.99371,17.8083,4849,301,5,810,2.3296123082228634e+18,STAR,0.0002783549,2069,53376,456
3068,1.237654391105258e+18,123.926724217531,43.3364048075817,22.38227,20.50487,18.75612,18.06677,17.60279,2076,301,4,136,6.148848723972854e+17,GALAXY,0.3572375,546,52205,522
3069,1.2376697676205916e+18,7.97492204240285,8.00055991196371,20.88002,20.94922,20.56194,20.44068,20.47014,5656,301,5,68,1.2738521297749e+19,QSO,1.242745,11314,58436,326
3070,1.2376626621363653e+18,223.606865152587,32.6437246107463,19.94534,18.49274,17.67942,17.17539,16.83162,4002,301,2,103,1.8544157548043569e+18,GALAXY,0.08405384,1647,53531,213
3071,1.2376802640027323e+18,5.65287348539221,-7.11635060006011,25.85772,21.44403,21.11699,21.11347,20.83809,8100,301,4,357,8.05043073521001e+18,STAR,-2.25361e-05,7150,56597,896
3072,1.2376582979241247e+18,160.12601531879,5.55360226335449,19.09887,17.82315,17.30208,17.02245,16.80243,2986,301,1,277,6.498127861168476e+17,GALAXY,0.02658146,577,52367,613
3073,1.237679318018491e+18,6.77197509578605,9.47188811885819,23.21514,22.64002,20.64883,19.6506,19.35379,7880,301,2,87,5.111725588286298e+18,GALAXY,0.5433571,4540,55863,509
3074,1.237659327105009e+18,251.561864069813,36.6339100137056,23.35333,23.03426,20.96728,19.97372,19.42658,3225,301,6,267,5.851540232785385e+18,GALAXY,0.5663913,5197,55828,867
3075,1.2376551094383416e+18,134.501048899368,48.9176373309446,23.15046,20.71259,19.11862,18.26647,17.93585,2243,301,6,133,8.603340762996019e+17,GALAXY,0.499861,764,52238,533
3076,1.2376664084396116e+18,353.531503439971,0.392565300532147,20.64198,19.30722,18.81195,18.60686,18.49838,4874,301,4,378,3.537704855210664e+18,STAR,-0.0009431568,3142,54735,463
3077,1.2376623061984215e+18,236.867641038945,29.1121274716471,24.01787,20.20795,18.54431,17.98429,17.61227,3919,301,3,217,5.321101461861718e+18,GALAXY,0.3056174,4726,55712,358
3078,1.2376543449380293e+18,212.578689219129,63.3276509348131,20.31566,19.61834,18.95486,18.78545,18.80154,2065,301,6,192,6.813440305875128e+17,QSO,1.279828,605,52353,635
3079,1.2376576279174188e+18,180.578750547396,51.3090522583206,19.88304,17.96548,16.76437,16.29964,16.00437,2830,301,1,402,9.930772927018701e+17,GALAXY,0.1827863,882,52370,122
3080,1.237662194531631e+18,200.624941487611,41.232379142216,20.27989,20.1325,20.15653,19.89039,20.09112,3893,301,3,253,9.445286044562119e+18,QSO,1.847634,8389,57488,406
3081,1.237667209985655e+18,167.121921448579,27.5753913527567,20.23143,20.14809,20.26462,19.98576,20.06885,5061,301,1,344,2.489365582181329e+18,QSO,1.693933,2211,53786,3
3082,1.2376711237601198e+18,133.870192934608,10.8534797757377,16.98906,15.48894,14.94815,14.75921,14.70139,5972,301,3,123,3.00279243834875e+18,STAR,0.0001307813,2667,54142,63
3083,1.2376591628082222e+18,233.549454890643,46.3028926363189,22.17705,21.93201,21.9429,21.66314,21.38289,3187,301,4,49,9.58145149469749e+18,QSO,1.855744,8510,57846,157
3084,1.237680504511726e+18,356.753550840384,35.0153864851345,21.65171,21.6082,21.34705,21.01644,20.83994,8156,301,4,217,8.736059828278155e+18,QSO,1.516328,7759,58401,736
3085,1.23766346260539e+18,346.360888598619,0.762048620828077,20.53127,18.779,17.91032,17.48912,17.21286,4188,301,5,19,7.624025059329577e+17,GALAXY,0.06890724,677,52606,612
3086,1.2376625295263012e+18,207.231491733254,13.5482779083623,25.17225,21.85744,20.20729,19.28624,18.7884,3971,301,3,58,6.128458836363991e+18,GALAXY,0.491414,5443,56010,675
3087,1.2376613860039068e+18,240.006591762972,40.7860355371723,20.87169,20.67329,20.59346,20.22478,20.11106,3705,301,1,251,1.2085647233477e+19,QSO,0.5470198,10734,58280,864
3088,1.2376487051203054e+18,197.886029266027,0.612532453533537,20.0603,19.50734,19.5051,19.49149,19.31894,752,301,5,363,4.508247352294e+18,QSO,2.533129,4004,55321,524
3089,1.2376576091089144e+18,123.906488104783,38.7175537086151,21.81877,21.10514,21.00104,20.40124,20.1207,2825,301,6,127,4.284123450971544e+18,QSO,0.5067384,3805,55269,270
3090,1.237679503243936e+18,357.089613214573,19.4426115536683,20.98828,20.17345,19.91233,19.86107,19.53032,7923,301,3,163,6.897306365204912e+18,QSO,2.552551,6126,56269,158
3091,1.237662224619078e+18,225.770395606081,32.1647028253941,21.83489,20.86297,20.42285,19.96574,19.7119,3900,301,3,599,4.3572332777043615e+18,QSO,0.6201658,3870,55273,2
3092,1.237679459753e+18,21.9100213074477,18.6489924436515,20.87395,20.49999,20.41922,20.14023,20.17455,7913,301,2,96,8.589527340182428e+18,QSO,1.606612,7629,56988,134
3093,1.2376677350321034e+18,151.798344194436,19.0764462809759,24.2517,22.61964,21.2309,19.97067,19.47082,5183,301,3,141,6.622574689280873e+18,GALAXY,0.6654059,5882,56029,114
3094,1.2376637831181768e+18,347.524372761261,-0.684289058848148,21.62199,21.69989,21.63981,21.39765,21.07146,4263,301,2,32,1.0305631362267503e+19,QSO,1.883627,9153,58022,980
3095,1.237662336261292e+18,251.832015688552,22.7090110853105,21.95166,19.79243,18.74061,18.26876,17.93065,3926,301,3,188,1.603361505670097e+18,GALAXY,0.1199315,1424,52912,291
3096,1.2376663397274747e+18,20.3241508366196,0.386498118261069,22.35454,21.06344,19.20123,18.57463,18.18017,4858,301,4,490,4.760506658521897e+18,GALAXY,0.3823398,4228,55484,734
3097,1.2376793233981445e+18,34.8534059326912,-4.17737641568299,22.63614,22.22431,21.33529,21.04333,20.17754,7881,301,4,254,1.0491259987011328e+19,GALAXY,0.7612551,9318,58068,453
3098,1.237650372089021e+18,171.961313063101,-1.33180767783674,22.20857,21.3615,21.12092,21.08281,20.65949,1140,301,6,127,4.266202510950423e+18,STAR,0.0005372977,3789,55269,610
3099,1.237662702404502e+18,253.606995740799,45.9587292988906,21.56647,21.48229,21.47476,21.51931,21.49875,4011,301,5,146,9.614084178112174e+18,QSO,2.452219,8539,58021,90
3100,1.2376515338726932e+18,130.425009445616,53.4725440598339,20.43815,19.08248,18.49734,18.26207,18.17643,1411,301,2,51,2.6245027073223823e+18,STAR,-9.752189e-05,2331,53742,109
3101,1.2376663397265574e+18,18.2674685031171,0.321937727790297,22.76645,20.77464,19.60591,19.07014,18.72431,4858,301,4,476,9.89576722627509e+18,QSO,0.2415354,8789,57358,847
3102,1.2376602403128607e+18,48.1604210046435,-0.250599307311596,21.75586,19.14425,17.65637,16.62671,16.07262,3438,301,3,121,1.7046443939709847e+18,STAR,5.574961e-05,1514,52931,116
3103,1.2376623019170207e+18,257.355106024595,21.3506632674888,20.21509,20.02811,20.04228,19.84859,19.99688,3918,301,3,424,1.9016562659526185e+18,QSO,1.593129,1689,53177,41
3104,1.2376684947072614e+18,173.898437274957,16.4893036820779,19.04226,17.29312,16.41662,15.97518,15.66303,5360,301,2,184,2.8181522705316844e+18,GALAXY,0.0417567,2503,53856,90
3105,1.237678598618219e+18,339.090291326891,3.49708614769484,22.43694,20.10387,18.49353,17.8593,17.49599,7712,301,6,190,4.831309160724584e+18,GALAXY,0.2839799,4291,55525,264
3106,1.237652944768664e+18,319.468696247086,11.8763322735323,20.07363,18.28852,17.70126,17.53309,17.44261,1739,301,6,39,2.1281078335252992e+18,STAR,2.951361e-05,1890,53237,571
3107,1.2376529447699095e+18,322.347986287617,12.3101908159085,20.06787,19.07104,18.7347,18.62898,18.57293,1739,301,6,58,2.2091058328959457e+18,STAR,-0.0004292614,1962,53321,328
3108,1.2376611379594532e+18,152.363028389507,37.4755207530759,22.97463,21.50761,20.31789,19.57076,19.27536,3647,301,3,97,5.142052863162472e+18,GALAXY,0.5166319,4567,55589,247
3109,1.23767925520833e+18,34.3257709835685,-3.68436483598041,24.03819,23.46998,21.7331,20.5004,19.76569,7865,301,5,144,8.875638688304093e+18,GALAXY,0.7656016,7883,57331,617
3110,1.237667781734106e+18,121.846743615661,9.92011659191051,26.06426,22.18736,20.79293,19.76178,19.39353,5194,301,2,53,5.077835886038899e+18,STAR,2.441675e-05,4510,55559,99
3111,1.2376648192868355e+18,181.19827955857,37.6755049866715,20.06866,18.54796,17.52435,17.05461,16.72662,4504,301,4,151,2.373466606002006e+18,GALAXY,0.1359736,2108,53473,253
3112,1.2376795821595036e+18,32.9282441849173,30.2648398886499,20.69339,20.53261,20.41369,19.95858,20.16944,7941,301,6,95,8.712306523777553e+18,QSO,1.872421,7738,58100,338
3113,1.237665101138363e+18,216.802359148638,29.7487200991025,23.24462,21.96973,20.09031,19.24244,18.77109,4570,301,1,64,4.360742644009425e+18,GALAXY,0.5425124,3873,55277,481
3114,1.237660764836463e+18,127.44440867715,28.2264634638445,22.28067,22.19123,21.79689,21.05735,20.96889,3560,301,4,132,1.0822369388021438e+19,GALAXY,0.9710698,9612,57801,798
3115,1.2376648370042312e+18,135.957983370693,27.2771659085556,24.6921,22.67673,22.02131,20.99539,20.22577,4508,301,5,161,1.0812179394686376e+19,GALAXY,0.9101031,9603,58132,591
3116,1.237667211047535e+18,138.155201176005,21.3012023048111,25.51649,22.67904,21.03596,19.98747,19.37408,5061,301,3,163,6.49893872946986e+18,GALAXY,0.5647391,5772,56003,889
3117,1.2376788471795558e+18,318.003677854561,7.49086501188345,20.85945,20.70614,20.65363,20.40435,19.97438,7770,301,5,39,1.2741849518808783e+19,QSO,1.949123,11317,58398,146
3118,1.2376654420522437e+18,193.757650114043,29.773107554632,24.16772,21.92011,20.19228,19.07264,18.56221,4649,301,4,77,7.296967023728547e+18,GALAXY,0.5778472,6481,56363,35
3119,1.237661387064214e+18,198.997307540389,56.6831389921798,25.87561,22.24701,20.60266,19.44805,19.0085,3705,301,3,46,7.689936603771591e+18,GALAXY,0.6072246,6830,56429,146
3120,1.2376663397261642e+18,17.3802928737354,0.297393018094364,21.79404,19.71037,18.22512,17.70638,17.27957,4858,301,4,470,4.758267228063029e+18,GALAXY,0.0,4226,55475,779
3121,1.2376785792895557e+18,354.29652551094,23.8130631149349,22.59602,20.84969,20.30247,20.11825,20.03866,7708,301,2,170,7.339984045181525e+18,STAR,-0.0008187601,6519,56566,882
3122,1.2376793180179013e+18,5.38710633341964,9.49223011842296,24.24387,23.67756,21.5148,20.32448,19.49117,7880,301,2,78,5.109521067422276e+18,GALAXY,0.5845345,4538,55860,681
3123,1.2376593308481623e+18,238.793524709413,46.472187141715,22.94131,22.03127,20.4401,19.56739,18.96273,3226,301,5,39,7.577366129351612e+18,GALAXY,0.4677884,6730,56425,217
3124,1.2376515387255027e+18,241.614933837368,52.8977655461378,18.01628,16.42619,15.87141,15.63617,15.52552,1412,301,3,371,2.4500869113357537e+18,STAR,-0.0003821723,2176,54243,468
3125,1.2376675417543808e+18,151.702712056279,21.2402966284194,23.0812,22.89437,22.41254,20.9382,20.81787,5138,301,3,77,1.0784131122654894e+19,GALAXY,0.9527886,9578,57817,952
3126,1.2376785964691633e+18,335.511874973402,1.64590602089851,25.50131,22.92196,22.55234,21.19552,19.98282,7712,301,2,166,1.0322486051642563e+19,GALAXY,0.8321748,9168,58067,857
3127,1.2376794780097582e+18,6.41659652113754,22.7954626566653,23.46979,22.28551,20.47426,19.51698,19.03656,7917,301,4,144,6.959347682688391e+18,GALAXY,0.550945,6181,56239,583
3128,1.2376621950779392e+18,226.819504995641,34.6695546197713,16.69252,17.10248,17.66086,18.04334,18.45789,3893,301,4,397,1.5594876964752855e+18,STAR,-7.156478e-05,1385,53108,423
3129,1.2376625295288563e+18,213.173410158756,13.0139314535955,19.66751,18.23343,17.49271,17.0665,16.73839,3971,301,3,97,1.9208498951288525e+18,GALAXY,0.0959897,1706,53442,235
3130,1.2376582044922675e+18,128.688410842328,33.4505174306395,21.01048,18.64754,17.34011,16.83092,16.44242,2964,301,3,28,1.0505347512758702e+18,GALAXY,0.196097,933,52642,255
3131,1.237679478005957e+18,356.98633896006,22.5315412373686,25.86496,22.58657,20.65661,19.80493,19.34879,7917,301,4,86,7.342128367247056e+18,GALAXY,0.4225193,6521,56537,491
3132,1.2376514968339095e+18,123.42151433913,50.3582884963887,25.12892,22.88037,21.59426,20.234,19.50318,1402,301,5,132,8.229322108293109e+18,GALAXY,0.7477781,7309,56991,435
3133,1.2376803337961477e+18,22.4493258323999,29.8993811377933,26.37095,20.75589,19.0504,18.35404,18.00175,8116,301,6,360,7.053952137194396e+18,GALAXY,0.3861775,6265,56248,688
3134,1.237679322861208e+18,34.7759190548497,-4.74936465412653,23.60051,22.89945,22.43456,22.34243,21.16999,7881,301,3,253,1.0496810046478113e+19,GALAXY,0.8501905,9323,58047,164
3135,1.23765913220776e+18,213.643920519894,51.2760334065062,24.4207,22.06115,20.21202,19.32441,18.85966,3180,301,3,67,7.591019039943842e+18,GALAXY,0.4910066,6742,56415,734
3136,1.2376613607645517e+18,212.577487378657,43.3490730776174,23.14799,21.53389,19.77352,18.87327,18.34279,3699,301,2,153,6.820965345739953e+18,GALAXY,0.5281524,6058,56090,959
3137,1.2376737571152205e+18,109.55292505921,31.4576848061886,21.53389,19.96256,19.4456,19.27522,19.12219,6585,301,4,173,3.5580117364371374e+18,STAR,-5.132025e-05,3160,54793,611
3138,1.2376619599077706e+18,210.669070225037,50.5162907397144,20.26085,18.20915,17.21684,16.74992,16.39221,3838,301,6,81,1.880421146092923e+18,GALAXY,0.1418571,1670,54553,612
3139,1.2376536652502147e+18,130.247281794836,1.71507030256027,25.08901,23.4287,21.86703,20.88614,20.11774,1907,301,4,51,1.4104167524292907e+19,QSO,1.24421,12527,58930,70
3140,1.2376613559285844e+18,167.942878816066,45.0711631437,23.08278,21.51981,20.48431,20.00147,19.87248,3698,301,1,90,8.312598290287056e+18,STAR,-9.188198e-05,7383,56749,288
3141,1.2376648176810726e+18,194.991047545479,36.0678051030588,19.20636,18.09391,17.65258,17.43535,17.3473,4504,301,1,225,2.2699099334430167e+18,GALAXY,0.02763168,2016,53799,348
3142,1.2376788590178468e+18,21.8314195745897,11.9602155309079,18.35128,17.41946,17.08804,16.97849,16.94829,7773,301,3,453,1.2462742891117435e+19,STAR,0.0002115951,11069,58456,570
3143,1.237670965925315e+18,146.761110203967,16.4326463683555,22.75294,22.42024,20.54146,19.28383,18.89407,5935,301,5,203,5.992165573890693e+18,GALAXY,0.625472,5322,56003,459
3144,1.237665428109591e+18,242.493589313465,16.6022139863044,21.68593,19.98615,19.02163,18.44393,17.99698,4646,301,2,321,2.473761309284395e+18,GALAXY,0.1080006,2197,53555,579
3145,1.2376802972777843e+18,351.779920799461,21.3078754464081,25.05557,20.31419,18.7239,18.08305,17.64404,8108,301,2,190,6.884962147623e+18,GALAXY,0.2696016,6115,56237,306
3146,1.237666301631791e+18,55.8859569607594,0.746458872121554,18.3397,17.17996,16.76067,16.59398,16.52087,4849,301,5,828,8.254223292296354e+18,STAR,-0.0001587263,7331,56658,913
3147,1.2376625246966254e+18,195.548599977108,14.0058284331095,19.60138,18.75787,18.40875,18.30515,18.25077,3970,301,2,91,6.102509537297979e+18,STAR,0.0004419151,5420,56009,480
3148,1.237661361305551e+18,224.2905656325,39.9009877889292,24.31104,21.60242,20.0665,19.1954,18.84917,3699,301,3,216,5.816602155277375e+18,QSO,0.4489739,5166,56065,739
3149,1.237661150306108e+18,200.217502421944,48.2341584631142,25.69308,21.65163,20.21195,19.38778,18.93298,3650,301,2,76,7.603202453144885e+18,GALAXY,0.500681,6753,56399,1
3150,1.2376487040445317e+18,193.323603670296,-0.331879564462377,18.7499,16.7482,15.96372,15.68902,15.54343,752,301,3,332,3.299763870939484e+17,STAR,5.265658e-05,293,51689,319
